0.0000000	0.0000000
0.010000000	168.77380
0.020000000	168.77380
0.030000000	168.77380
0.040000000	164.27037
0.050000000	157.39618
0.060000000	159.24314
0.070000000	156.60147
0.080000000	155.80980
0.090000000	155.26756
0.10000000	162.96095
0.11000000	167.63280
0.12000000	167.63470
0.13000000	171.43263
0.14000000	180.88426
0.15000000	191.69164
0.16000000	194.90796
0.17000000	204.30621
0.18000000	202.37554
0.19000000	253.00053
0.20000000	279.69717
0.21000000	308.15814
0.22000000	300.72435
0.23000000	391.81780
0.24000000	484.61835
0.25000000	584.20081
0.26000000	678.61385
0.27000000	764.90614
0.28000000	921.87211
0.29000000	1198.9727
0.30000000	1305.1298
0.31000000	1318.2571
0.32000000	1648.5619
0.33000000	1801.3881
0.34000000	1894.4653
0.35000000	2098.4519
0.36000000	2294.9723
0.37000000	2357.1790
0.38000000	2483.6802
0.39000000	2509.3829
0.40000000	2509.4012
0.41000000	2567.1008
0.42000000	2632.4012
0.43000000	2649.8451
0.44000000	2638.0264
0.45000000	2677.8803
0.46000000	2721.5284
0.47000000	2742.0154
0.48000000	2766.5945
0.49000000	2822.6890
0.50000000	2878.5343
0.51000000	2911.3833
0.52000000	2936.5148
0.53000000	2904.1063
0.54000000	2918.1874
0.55000000	2932.7480
0.56000000	2965.6274
0.57000000	2987.4051
0.58000000	3039.1899
0.59000000	3087.4180
0.60000000	3137.6568
0.61000000	3129.7863
0.62000000	3109.0287
0.63000000	3142.6242
0.64000000	3151.1579
0.65000000	3149.1366
0.66000000	3137.9060
0.67000000	3157.0933
0.68000000	3155.7573
0.69000000	3138.8871
0.70000000	3120.1936
0.71000000	3117.6497
0.72000000	3101.3831
0.73000000	3086.9748
0.74000000	3078.4657
0.75000000	3060.3755
0.76000000	3053.7108
0.77000000	3042.6301
0.78000000	3029.3240
0.79000000	3012.8545
0.80000000	3003.2643
0.81000000	2988.0357
0.82000000	2978.1665
0.83000000	2963.5122
0.84000000	2953.7039
0.85000000	2949.4914
0.86000000	2947.8403
0.87000000	2943.5387
0.88000000	2939.0959
0.89000000	2934.4489
0.90000000	2928.8885
0.91000000	2924.0654
0.92000000	2915.7476
0.93000000	2907.5518
0.94000000	2902.5756
0.95000000	2897.4036
0.96000000	2890.4527
0.97000000	2883.8166
0.98000000	2884.1143
0.99000000	2878.2750
1.0000000	2873.4443
1.0100000	2864.6277
1.0200000	2862.6175
1.0300000	2857.8974
1.0400000	2856.2101
1.0500000	2851.0355
1.0600000	2849.1170
1.0700000	2849.2802
1.0800000	2847.4258
1.0900000	2839.7791
1.1000000	2833.3115
1.1100000	2834.0991
1.1200000	2828.2797
1.1300000	2821.0919
1.1400000	2813.1972
1.1500000	2812.0044
1.1600000	2806.1561
1.1700000	2799.6379
1.1800000	2789.7821
1.1900000	2782.5401
1.2000000	2778.2033
1.2100000	2770.2917
1.2200000	2764.3209
1.2300000	2758.7855
1.2400000	2756.0896
1.2500000	2752.3837
1.2600000	2747.9358
1.2700000	2742.1902
1.2800000	2737.4156
1.2900000	2736.5070
1.3000000	2733.5017
1.3100000	2731.1820
1.3200000	2726.7772
1.3300000	2724.8309
1.3400000	2722.5032
1.3500000	2719.8242
1.3600000	2717.6357
1.3700000	2715.3266
1.3800000	2713.3269
1.3900000	2707.7474
1.4000000	2699.5529
1.4100000	2693.3421
1.4200000	2687.0592
1.4300000	2681.1009
1.4400000	2676.2415
1.4500000	2676.2755
1.4600000	2673.5655
1.4700000	2669.1429
1.4800000	2666.8949
1.4900000	2661.9512
1.5000000	2656.9592
1.5100000	2653.8792
1.5200000	2648.0269
1.5300000	2643.4666
1.5400000	2638.3515
1.5500000	2631.7880
1.5600000	2626.6231
1.5700000	2622.4742
1.5800000	2617.2821
1.5900000	2614.3654
1.6000000	2613.3085
1.6100000	2611.6332
1.6200000	2608.9048
1.6300000	2605.7205
1.6400000	2604.3184
1.6500000	2602.5506
1.6600000	2601.2530
1.6700000	2599.3910
1.6800000	2600.5301
1.6900000	2598.8513
1.7000000	2597.6901
1.7100000	2597.5875
1.7200000	2598.5683
1.7300000	2600.4140
1.7400000	2602.0643
1.7500000	2601.2822
1.7600000	2602.6588
1.7700000	2604.3244
1.7800000	2605.1195
1.7900000	2607.3265
1.8000000	2611.9717
1.8100000	2615.8817
1.8200000	2618.7337
1.8300000	2620.4135
1.8400000	2623.1791
1.8500000	2625.8243
1.8600000	2628.3163
1.8700000	2629.0064
1.8800000	2632.1875
1.8900000	2636.5776
1.9000000	2641.2279
1.9100000	2641.8674
1.9200000	2646.7105
1.9300000	2651.3534
1.9400000	2654.1540
1.9500000	2654.4765
1.9600000	2656.0269
1.9700000	2657.3026
1.9800000	2659.1203
1.9900000	2660.4090
2.0000000	2662.1719
2.0100000	2667.4256
2.0200000	2670.9150
2.0300000	2674.1278
2.0400000	2678.5837
2.0500000	2683.3045
2.0600000	2686.4486
2.0700000	2690.4517
2.0800000	2696.0005
2.0900000	2697.4221
2.1000000	2698.8031
2.1100000	2703.1138
2.1200000	2708.4082
2.1300000	2711.1802
2.1400000	2715.9140
2.1500000	2720.7770
2.1600000	2724.4634
2.1700000	2729.6924
2.1800000	2735.7107
2.1900000	2740.7568
2.2000000	2747.0184
2.2100000	2751.5588
2.2200000	2754.8028
2.2300000	2759.5640
2.2400000	2764.5450
2.2500000	2770.4840
2.2600000	2776.7680
2.2700000	2784.1413
2.2800000	2788.2392
2.2900000	2792.4452
2.3000000	2795.2040
2.3100000	2795.8672
2.3200000	2792.8135
2.3300000	2786.4569
2.3400000	2780.9166
2.3500000	2770.3667
2.3600000	2758.5530
2.3700000	2745.1143
2.3800000	2733.8653
2.3900000	2716.0272
2.4000000	2699.4123
2.4100000	2678.4512
